64
0.968505	0.163579	0.575518	0.554674	0.852626	0.111393	0.800684	0.0660115	0.580401	0.67571	0.265114	0.99942	0.403607	0.525559	0.188696	0.514115	0.887783	0.333995	0.943571	0.820582	0.921628	0.374767	0.388501	0.801569	0.978423	0.363292	0.47145	0.830683	0.785546	0.0730918	0.505356	0.569292	0.0584124	0.758599	0.0241096	0.0234687	0.455397	0.916135	0.625263	0.64153	0.409253	0.413862	0.704672	0.734214	0.992065	0.522294	0.490524	0.99826	0.469619	0.876125	0.282266	0.424665	0.701468	0.899319	0.300668	0.373089	0.0427259	0.724174	0.0556658	0.0933866	0.904447	0.135624	0.638081	0.475814	
0.628101	0.572588	0.841182	0.310801	0.83108	0.716727	0.518876	0.840052	0.87878	0.700705	0.0861538	0.879452	0.640278	0.466628	0.568712	0.295938	0.183172	0.306284	0.107212	0.118931	0.564348	0.1142	0.323466	0.0677816	0.372356	0.384747	0.453536	0.776452	0.178472	0.484756	0.655171	0.49675	0.551775	0.232765	0.395062	0.56148	0.795251	0.316172	0.32255	0.388379	0.0585345	0.57741	0.535875	0.306406	0.984283	0.700583	0.647114	0.985504	0.543382	0.329844	0.552446	0.751274	0.216559	0.150548	0.313608	0.565569	0.177496	0.964476	0.056917	0.954253	0.634236	0.290628	0.296152	0.663594	
0.985015	0.522599	0.585437	0.326518	0.944914	0.173711	0.908658	0.919645	0.299448	0.241523	0.711234	0.292703	0.441267	0.222449	0.980865	0.551561	0.346294	0.808374	0.283212	0.575823	0.145665	0.795679	0.159032	0.452589	0.949675	0.238929	0.788965	0.107486	0.0795923	0.379681	0.331767	0.91409	0.364483	0.381756	0.843196	0.563158	0.658162	0.404828	0.1807	0.973083	0.233497	0.0468154	0.800989	0.522172	0.209754	0.686819	0.85638	0.384991	0.669362	0.759636	0.496017	0.252937	0.620472	0.493179	0.778924	0.22132	0.46147	0.140049	0.103916	0.123173	0.103641	0.234535	0.564043	0.0922269	
0.408277	0.906186	0.130528	0.634968	0.0944853	0.781213	0.0735191	0.994263	0.774102	0.503281	0.525101	0.0849025	0.269478	0.404431	0.591205	0.782922	0.871212	0.357768	0.918729	0.849391	0.691	0.342936	0.123692	0.270425	0.766961	0.755943	0.987487	0.294534	0.0767846	0.994171	0.826197	0.948302	0.115665	0.348064	0.940825	0.311686	0.194555	0.730857	0.553179	0.335002	0.115757	0.2772	0.13477	0.477248	0.381451	0.342357	0.534318	0.948729	0.591754	0.933073	0.810297	0.837947	0.188574	0.101016	0.175085	0.904843	0.20127	0.331004	0.95645	0.321024	0.150609	0.453719	0.982788	0.138707	
0.767144	0.115879	0.298746	0.769402	0.680288	0.338023	0.617023	0.253365	0.734336	0.191046	0.412519	0.601764	0.0878323	0.123875	0.0657369	0.992004	0.752098	0.972106	0.961058	0.0978118	0.72573	0.179846	0.946013	0.335734	0.380902	0.265847	0.0588702	0.308298	0.257973	0.0645466	0.929472	0.226295	0.924497	0.774346	0.760216	0.59032	0.0548112	0.34312	0.293527	0.913663	0.386914	0.223609	0.672018	0.767327	0.71218	0.0285043	0.596973	0.928617	0.554674	0.117679	0.692495	0.914426	0.696249	0.647969	0.480605	0.680532	0.203497	0.117374	0.874172	0.768395	0.11298	0.934446	0.59331	0.680013	
0.430677	0.0443434	0.412336	0.762993	0.602588	0.142949	0.642628	0.386425	0.11182	0.509903	0.758263	0.688986	0.359203	0.992096	0.570544	0.680715	0.483108	0.168889	0.857418	0.979369	0.275216	0.230232	0.854396	0.962981	0.848109	0.598743	0.512894	0.619465	0.211005	0.827235	0.932585	0.875088	0.410047	0.803125	0.873592	0.682211	0.389294	0.79049	0.755303	0.648457	0.228645	0.341166	0.0474258	0.488083	0.914884	0.606616	0.460341	0.076632	0.302255	0.0810877	0.8399	0.390576	0.418897	0.307779	0.174017	0.112888	0.774865	0.579272	0.616932	0.18601	0.828669	0.16306	0.936735	0.0930204	
0.268075	0.084109	0.293588	0.14893	0.261879	0.994903	0.753868	0.582873	0.338206	0.164892	0.447066	0.692251	0.0464492	0.120396	0.771538	0.851039	0.0583209	0.965819	0.555162	0.652211	0.864895	0.917966	0.577441	0.966582	0.725242	0.0846583	0.359325	0.198737	0.0237739	0.0184027	0.626545	0.521592	0.691549	0.0769982	0.353252	0.370556	0.848476	0.121677	0.791925	0.978912	0.322581	0.584918	0.395856	0.235267	0.202399	0.438002	0.0404675	0.644765	0.0786767	0.0908536	0.449751	0.674642	0.131932	0.754357	0.233833	0.266366	0.721946	0.296762	0.444472	0.79461	0.635517	0.125919	0.0540178	0.254738	
0.648427	0.12775	0.264718	0.960509	0.558489	0.192602	0.0542619	0.532151	0.345103	0.361156	0.863765	0.457259	0.612506	0.120151	0.834803	0.00488296	0.971984	0.880367	0.50148	0.77456	0.520096	0.166784	0.343638	0.661031	0.0689413	0.553728	0.107913	0.5168	0.284188	0.874538	0.302408	0.292734	0.388043	0.738578	0.771477	0.938597	0.582629	0.885647	0.756981	0.844417	0.850368	0.409925	0.35197	0.104556	0.287698	0.383953	0.75338	0.384899	0.628071	0.914579	0.219337	0.674825	0.110691	0.161412	0.138554	0.705405	0.351421	0.349925	0.11655	0.314829	0.371441	0.309366	0.48619	0.5421	
0.440901	0.567858	0.148045	0.730827	0.892819	0.534989	0.147313	0.423719	0.564196	0.803705	0.893063	0.329752	0.0202338	0.102664	0.426313	0.144292	0.218116	0.930143	0.643696	0.504593	0.766289	0.400586	0.881558	0.860744	0.435835	0.335978	0.768487	0.544389	0.0801416	0.13184	0.751152	0.815546	0.618763	0.430342	0.200476	0.169469	0.242225	0.131108	0.503952	0.684439	0.493637	0.771294	0.0505997	0.691671	0.383618	0.805872	0.51503	0.549028	0.194525	0.819819	0.345958	0.79928	0.130619	0.202887	0.866756	0.494461	0.469893	0.318827	0.893002	0.967437	0.374371	0.699698	0.27427	0.832087	
0.0146184	0.297006	0.265847	0.493118	0.165258	0.32078	0.13657	0.947081	0.927061	0.697653	0.919736	0.1554	0.732536	0.679312	0.712149	0.771172	0.290933	0.63271	0.428999	0.500534	0.628803	0.543199	0.419599	0.880215	0.882595	0.261544	0.850703	0.75219	0.999542	0.0267342	0.263802	0.216926	0.0028077	0.294992	0.212561	0.346477	0.97766	0.406964	0.386364	0.438459	0.434034	0.124088	0.12653	0.0922575	0.203009	0.56502	0.741508	0.889096	0.522233	0.574145	0.526841	0.956267	0.467086	0.0525529	0.896878	0.197943	0.384045	0.283547	0.533494	0.473098	0.482162	0.783227	0.959288	0.501602	
0.238777	0.707755	0.440321	0.780602	0.776238	0.348888	0.625568	0.291604	0.865383	0.7481	0.828547	0.279885	0.712333	0.961364	0.358226	0.887448	0.184545	0.00567644	0.804773	0.920621	0.633045	0.0183721	0.686392	0.533891	0.965819	0.660482	0.364391	0.110874	0.130192	0.29548	0.631397	0.123814	0.659322	0.975036	0.880032	0.252754	0.439253	0.762047	0.257729	0.545885	0.353191	0.423383	0.714469	0.902127	0.958892	0.0227668	0.348735	0.657064	0.855342	0.445143	0.959258	0.553972	0.895474	0.384259	0.207434	0.880398	0.90051	0.824213	0.29783	0.0525224	0.0326853	0.546281	0.582202	0.427625	
0.482437	0.69274	0.993805	0.626484	0.626087	0.918119	0.717734	0.146794	0.31077	0.160039	0.00427259	0.548997	0.422437	0.560137	0.530656	0.995117	0.393139	0.566637	0.218146	0.422987	0.804407	0.750053	0.910398	0.136174	0.742149	0.362865	0.81933	0.0912198	0.0600604	0.174444	0.144932	0.663228	0.207434	0.613056	0.775079	0.171514	0.777459	0.74514	0.471603	0.946226	0.432752	0.124302	0.449202	0.216865	0.363994	0.0404065	0.752831	0.604877	0.937956	0.200415	0.340464	0.500565	0.691153	0.371838	0.276986	0.106204	0.325907	0.0208136	0.945799	0.426435	0.863918	0.475204	0.684103	0.987121	
0.614795	0.644459	0.748497	0.563952	0.115238	0.827296	0.0166326	0.702139	0.694937	0.638661	0.331706	0.308329	0.8258	0.586993	0.895413	0.0960417	0.910825	0.33311	0.616504	0.165868	0.668294	0.161992	0.820154	0.501602	0.768273	0.698752	0.225257	0.6639	0.877071	0.399945	0.595447	0.46205	0.76632	0.85165	0.97	0.886013	0.642659	0.405072	0.881466	0.0788598	0.354381	0.18186	0.465499	0.632252	0.631336	0.979339	0.869778	0.984527	0.0141911	0.107517	0.867763	0.204291	0.629566	0.689108	0.0840175	0.939848	0.466872	0.453505	0.737114	0.815516	0.313639	0.556352	0.305948	0.0570086	
0.004944	0.455519	0.0266732	0.626209	0.144078	0.375195	0.625813	0.647023	0.949461	0.388958	0.195563	0.403668	0.385296	0.653279	0.618519	0.692312	0.231697	0.822718	0.447005	0.807489	0.250069	0.178014	0.644124	0.944578	0.100742	0.498245	0.0919218	0.29957	0.169012	0.208319	0.273873	0.647267	0.955077	0.833369	0.037019	0.679342	0.185217	0.290689	0.840815	0.883358	0.299692	0.051149	0.398114	0.243934	0.473739	0.700827	0.115513	0.547868	0.828272	0.93405	0.23835	0.573351	0.986084	0.509873	0.107089	0.945769	0.630085	0.202307	0.431593	0.940489	0.219794	0.276009	0.9888	0.0142827	
0.522111	0.51854	0.650685	0.346446	0.11298	0.360729	0.148747	0.170904	0.505966	0.116031	0.480636	0.18067	0.0638142	0.870266	0.365947	0.785791	0.349986	0.0530107	0.657033	0.506027	0.0751366	0.221992	0.110874	0.27955	0.296304	0.0914029	0.429151	0.968993	0.023835	0.335856	0.971374	0.845851	0.89288	0.200781	0.0484939	0.334788	0.0555437	0.450819	0.203192	0.799036	0.950346	0.687307	0.381817	0.647694	0.104099	0.566179	0.406171	0.546953	0.624287	0.947539	0.649556	0.0159001	0.536058	0.507981	0.324686	0.188391	0.62215	0.847377	0.28898	0.0220038	0.920286	0.620533	0.773614	0.735893	
0.535356	0.726066	0.942717	0.757927	0.922361	0.0826746	0.688955	0.963286	0.296121	0.0249641	0.571703	0.485061	0.32429	0.84933	0.303781	0.878475	0.759758	0.541612	0.693747	0.919706	0.168889	0.217719	0.448927	0.820978	0.411573	0.308329	0.746696	0.142796	0.0294198	0.0189215	0.97882	0.184668	0.198798	0.09653	0.576647	0.135533	0.404035	0.434309	0.322092	0.765435	0.48793	0.545335	0.0513932	0.939177	0.235328	0.436781	0.157689	0.733695	0.146336	0.915586	0.798608	0.440229	0.554949	0.857295	0.215308	0.232215	0.749748	0.468703	0.0690329	0.780847	0.252937	0.0762352	0.201453	0.598743	
0.913816	0.470687	0.725028	0.39375	0.972594	0.339915	0.849971	0.213569	0.751579	0.820887	0.353465	0.662557	0.129521	0.701804	0.0979949	0.972289	0.455184	0.30604	0.504471	0.206671	0.0567339	0.589038	0.386792	0.383312	0.00311289	0.47911	0.0542314	0.791803	0.27369	0.993866	0.0872829	0.29078	0.992096	0.163152	0.693716	0.864834	0.8811	0.289956	0.0510575	0.221961	0.594134	0.58037	0.541612	0.714072	0.0803247	0.67394	0.286111	0.360027	0.638691	0.105777	0.882809	0.254433	0.81811	0.231574	0.75753	0.141667	0.819452	0.646413	0.0315561	0.437666	0.555742	0.629475	0.313303	0.479843	
0.0266732	0.644948	0.319895	0.28721	0.164006	0.431196	0.735282	0.611225	0.80398	0.708792	0.210761	0.558794	0.942503	0.0389416	0.91467	0.56914	0.930448	0.863918	0.536424	0.0251778	0.764061	0.259743	0.152959	0.281014	0.127659	0.43376	0.86166	0.386608	0.344493	0.496963	0.587817	0.291116	0.891842	0.543229	0.972015	0.80578	0.637074	0.566607	0.743614	0.108127	0.450606	0.247414	0.487197	0.0680868	0.35197	0.138951	0.207465	0.177953	0.845363	0.285714	0.599384	0.366802	0.600909	0.804712	0.429792	0.481246	0.137944	0.460585	0.936308	0.713157	0.666524	0.766533	0.650227	0.756127	
0.743065	0.641469	0.549638	0.971526	0.897122	0.1554	0.948424	0.345714	0.884945	0.39378	0.0283517	0.519547	0.726035	0.972198	0.419691	0.671102	0.179571	0.232795	0.736961	0.533464	0.816218	0.653737	0.475936	0.328532	0.341807	0.502457	0.178625	0.897977	0.329722	0.264534	0.271371	0.812586	0.0171209	0.87936	0.483718	0.741661	0.322367	0.313089	0.253243	0.863338	0.738975	0.501633	0.0229499	0.597003	0.263131	0.193182	0.837733	0.439405	0.0104984	0.722953	0.145604	0.185522	0.678762	0.250465	0.210639	0.315348	0.511887	0.491256	0.0429701	0.828059	0.923185	0.473739	0.253212	0.304514	
0.432112	0.352794	0.736473	0.479781	0.0722373	0.811365	0.592914	0.10651	0.926115	0.0809656	0.190954	0.390515	0.943052	0.112766	0.779199	0.780023	0.696829	0.930296	0.55324	0.38966	0.238594	0.694784	0.584307	0.840358	0.7022	0.515183	0.514969	0.796594	0.817286	0.532975	0.428999	0.982177	0.987213	0.314035	0.801202	0.955687	0.0873745	0.0782189	0.9335	0.427046	0.640889	0.798059	0.783654	0.396435	0.526749	0.697989	0.592944	0.896329	0.878353	0.185064	0.218787	0.618763	0.327036	0.742759	0.5786	0.208441	0.247902	0.818567	0.111393	0.503037	0.16361	0.237434	0.663259	0.501999	
0.962951	0.171514	0.702658	0.345286	0.0897549	0.197882	0.272256	0.0830103	0.359111	0.475417	0.583392	0.51735	0.556444	0.572069	0.659139	0.897916	0.476272	0.973937	0.932615	0.752007	0.556658	0.806726	0.206488	0.630879	0.765465	0.802057	0.880428	0.0531327	0.895077	0.0385449	0.851741	0.426801	0.92114	0.489944	0.996704	0.230964	0.582537	0.910855	0.637837	0.238716	0.837947	0.0917692	0.904019	0.0621052	0.355632	0.0146184	0.389111	0.800653	0.692953	0.939665	0.0161443	0.0747398	0.321177	0.955351	0.512162	0.225013	0.152593	0.0225227	0.401349	0.958861	0.72573	0.0439772	0.921415	0.225532	
0.704764	0.990265	0.77047	0.601215	0.850124	0.613788	0.0899686	0.964751	0.115635	0.782159	0.590381	0.745811	0.0290841	0.961425	0.225532	0.526688	0.0120548	0.881314	0.322245	0.278665	0.795709	0.913419	0.571093	0.0145573	0.588275	0.193152	0.784783	0.13834	0.150945	0.0176397	0.830561	0.273446	0.438063	0.549608	0.642415	0.850826	0.95819	0.359752	0.71981	0.237831	0.511826	0.837855	0.0187994	0.689749	0.462752	0.0044557	0.642293	0.904386	0.198492	0.754265	0.234962	0.461684	0.936552	0.0620441	0.489883	0.929502	0.53267	0.183294	0.672536	0.916135	0.447371	0.379681	0.568651	0.852077	
0.526627	0.201514	0.7622	0.780786	0.753655	0.857936	0.649586	0.941099	0.627308	0.706351	0.0967132	0.421552	0.323893	0.392102	0.144444	0.668325	0.298349	0.670034	0.669546	0.127903	0.481216	0.438612	0.406537	0.805902	0.727256	0.0185553	0.23777	0.0228889	0.672842	0.206519	0.156468	0.149052	0.657186	0.135624	0.810694	0.598376	0.864711	0.47383	0.032899	0.863796	0.344157	0.991394	0.262825	0.875057	0.0609455	0.0288095	0.268441	0.459395	0.639088	0.896481	0.0724815	0.18775	0.948515	0.736747	0.490249	0.386273	0.194708	0.880886	0.184759	0.59563	0.666463	0.230842	0.646016	0.258522	
0.797754	0.697928	3.05185e-005	0.917142	0.700766	0.229133	0.0545976	0.701529	0.825739	0.452986	0.487136	0.390301	0.903745	0.475478	0.581866	0.824763	0.82931	0.857662	0.421644	0.957915	0.638508	0.306223	0.941465	0.319315	0.239021	0.108341	0.749199	0.177526	0.0485855	0.841578	0.120518	0.180609	0.197577	0.390576	0.0737327	0.756859	0.452528	0.801843	0.930723	0.0560625	0.516587	0.007416	0.270852	0.713706	0.863186	0.949065	0.683615	0.217719	0.758904	0.133854	0.22599	0.161199	0.632496	0.153233	0.991821	0.159917	0.445418	0.195379	0.697836	0.718039	0.220862	0.0838343	0.69454	0.821894	
0.387219	0.872036	0.306345	0.543535	0.0918607	0.5262	0.908567	0.43553	0.142582	0.727226	0.646443	0.997772	0.731529	0.322855	0.203772	0.997986	0.599017	0.461745	0.525895	0.926847	0.792993	0.940092	0.904263	0.369274	0.680288	0.792627	0.328776	0.572893	0.366161	0.659078	0.513749	0.995056	0.178411	0.956999	0.503861	0.109439	0.37199	0.392651	0.266671	0.254158	0.710776	0.84109	0.177618	0.801416	0.0822474	0.126438	0.803797	0.431318	0.802057	0.734062	0.892788	0.790185	0.763848	0.985351	0.973022	0.314798	0.0913419	0.7069	0.471419	0.504074	0.448531	0.924955	0.755211	0.419111	
0.664205	0.616443	0.00335704	0.693167	0.827357	0.0479751	0.31492	0.832545	0.509476	0.734092	0.95938	0.0896329	0.270119	0.54561	0.176214	0.689901	0.101627	0.999908	0.429487	0.692923	0.970092	0.263924	0.523515	0.270211	0.107608	0.901425	0.486343	0.679769	0.213385	0.895413	0.627125	0.719291	0.218818	0.977538	0.673299	0.939421	0.773553	0.795129	0.39433	0.397443	0.10831	0.947447	0.617908	0.233863	0.431104	0.422346	0.0449843	0.852077	0.512711	0.464583	0.770074	0.98294	0.618	0.406903	0.912442	0.415418	0.439222	0.495499	0.265358	0.674429	0.187292	0.240516	0.36903	0.427137	
0.497818	0.323679	0.913327	0.899228	0.307566	0.59328	0.877255	0.0819727	0.358074	0.178655	0.310709	0.0116276	0.482437	0.254982	0.165227	0.902493	0.331339	0.4897	0.0797449	0.41438	0.695151	0.701682	0.527726	0.836604	0.0776696	0.764824	0.231605	0.468764	0.678182	0.286813	0.251656	0.980346	0.437941	0.0946684	0.654347	0.0298776	0.307535	0.0579852	0.16718	0.925443	0.390881	0.281533	0.726493	0.60683	0.122593	0.198096	0.323283	0.731986	0.134953	0.593036	0.0551164	0.147649	0.970367	0.0917692	0.788568	0.5262	0.295633	0.14124	0.339396	0.449751	0.775079	0.0169073	0.577044	0.722922	
0.257241	0.886441	0.358501	0.194922	0.432936	0.460982	0.699057	0.873348	0.620014	0.26606	0.0851772	0.609455	0.831355	0.0624104	0.336802	0.1377	0.78222	0.448714	0.923978	0.749413	0.993622	0.177099	0.14539	0.382885	0.647114	0.212897	0.0743431	0.410627	0.348399	0.0697043	0.678426	0.905118	0.454939	0.451094	0.0192267	0.664113	0.124393	0.730186	0.93881	0.77752	0.740104	0.298471	0.138066	0.0159001	0.869655	0.314982	0.0546281	0.822993	0.413007	0.88702	0.445265	0.192511	0.0962249	0.213721	0.0798975	0.211585	0.967284	0.724204	0.453291	0.550859	0.0497452	0.74041	0.920286	0.683401	
0.811609	0.697165	0.161168	0.113468	0.60387	0.449843	0.383801	0.396039	0.726951	0.701315	0.167608	0.228797	0.279733	0.0791345	0.356944	0.397473	0.448439	0.894528	0.90933	0.856197	0.39079	0.114048	0.105045	0.723533	0.372539	0.575793	0.0243233	0.476089	0.311991	0.980407	0.698355	0.120548	0.388928	0.689322	0.840266	0.625294	0.874477	0.860469	0.562639	0.393231	0.837642	0.953337	0.987518	0.056917	0.885159	0.134373	0.155065	0.377056	0.59096	0.614063	0.1377	0.525773	0.771111	0.446638	0.765038	0.536058	0.260689	0.824519	0.866848	0.19834	0.349223	0.397351	0.43968	0.185553	
0.530015	0.648488	0.643605	0.68807	0.720695	0.85876	0.0350658	0.339579	0.610462	0.689535	0.942747	0.715384	0.290536	0.916532	0.391675	0.183782	0.824183	0.344676	0.483139	0.392926	0.912168	0.436354	0.635243	0.172948	0.310648	0.683493	0.591357	0.135807	0.156804	0.255196	0.602527	0.753655	0.859066	0.951933	0.689657	0.19657	0.708182	0.997681	0.392224	0.711966	0.865078	0.701193	0.909513	0.825495	0.881985	0.517594	0.0406201	0.146092	0.412946	0.541765	0.829737	0.0555742	0.270302	0.964324	0.322367	0.0640584	0.48262	0.522172	0.339763	0.11298	0.511368	0.474075	0.676351	0.606342	
0.281625	0.133	0.628071	0.451888	0.183844	0.486496	0.256386	0.893399	0.702261	0.935789	0.295297	0.414869	0.826624	0.685904	0.107028	0.498581	0.9035	0.816828	0.592669	0.517869	0.0830409	0.567858	0.464431	0.54564	0.0180364	0.866146	0.78515	0.360515	0.970763	0.630421	0.181921	0.431318	0.984497	0.881497	0.639729	0.161229	0.275887	0.190649	0.281106	0.173193	0.504105	0.497116	0.0388501	0.917325	0.0730003	0.825983	0.627308	0.382122	0.123142	0.937712	0.718589	0.190161	0.369243	0.440596	0.730522	0.860073	0.43965	0.39732	0.13184	0.515458	0.874081	0.956908	0.671285	0.822687	
0.435621	0.0432752	0.436811	0.438185	0.893765	0.631916	0.151189	0.74691	0.933988	0.645161	0.610126	0.172979	0.350871	0.998596	0.669027	0.843837	0.180578	0.828486	0.685202	0.889187	0.928922	0.432356	0.821162	0.156041	0.551378	0.953825	0.115452	0.62093	0.341685	0.342418	0.727622	0.280557	0.38432	0.620624	0.262703	0.802454	0.72805	0.98822	0.582751	0.716391	0.936399	0.796197	0.0103153	0.428144	0.171148	0.920804	0.331095	0.837062	0.465682	0.569445	0.501541	0.837764	0.343303	0.0492569	0.467971	0.488479	0.438459	0.530015	0.00283822	0.126438	0.275216	0.332163	0.965453	0.211524	
